"ExternalRiskEstimate","NetFractionRevolvingBurden","AverageMInFile","PercentTradesWBalance","PercentTradesNeverDelq","MSinceMostRecentInqexcl7days","RiskPerformance"
0.71,0.1,79,0.33,0.86,7,1
0.8,0.32,82,0.88,0.999139396238606,0,1
0.62,0.73,54,0.83,0.86,9,1
0.65,0.45,62,0.61,0.997179898368195,1,0
0.68,0.4,91,0.78,0.95,3,0
0.62,0.92,24,0.67,0.89,1,0
0.8,0.1,61,0.45,0.996153097925708,18,0
0.69,0.84,98,0.91,0.9969745360245,21,1
0.7,0.38,54,0.64,0.992126274779439,4,0
0.69,0.1,118,0.75,0.94,8,0
0.58,5.8875372633338e-06,95,0.25,0.67,0,0
0.72,0.74,98,0.991676985900849,0.8,1,0
0.57,0.39,37,0.78,0.94,0,0
0.63,0.01,123,0.6,0.44,7,0
0.8,0.00810989583376795,26,0.25,0.992816559521016,8,1
0.76,0.1,84,0.44,0.99360771974083,0,1
0.54,0.26,60,0.5,0.85,0,0
0.69,0.18,49,0.75,0.77,21,0
0.78,0.19,49,0.8,0.993979065634776,9,1
0.6,0.67,62,0.76,0.94,4,0
0.7,0.2,21,0.5,0.997559686445165,0,0
0.57,0.34,136,0.5,0.82,0,0
0.75,0.89,85,0.78,0.997969334681984,15,0
0.68,0.54,22,0.994795787308831,0.999884513556026,0,0
0.59,0.49,48,0.7,0.6,17,0
0.66,0.72,77,0.993457108344883,0.96,12,0
0.79,0.05,44,0.33,0.96,5,0
0.65,0.00435405973577872,74,0.8,0.68,16,0
0.66,0.97,9,0.993739204464946,0.999871229236014,0,0
0.73,0.59,89,0.53,0.994364595278166,0,0
0.62,0.49,88,0.75,0.88,2,1
0.84,0.07,120,0.5,0.994447269868106,0,0
0.63,0.59,63,0.86,0.99287083754316,7,0
0.72,0.68,46,0.5,0.91,1,0
0.56,0.69,52,0.55,0.94,0,0
0.68,0.03,75,0.58,0.92,16,1
0.73,0.44,74,0.54,0.92,15,0
0.63,0.47,22,0.79,0.992820815744344,4,0
0.68,0.00107661411399022,8,0.998624209505506,0.992348186525051,0,0
0.56,0.84,71,0.991380743240006,0.87,2,1
0.76,0.28,90,0.5,0.91,6,1
0.88,0.01,112,0.3,0.994549930065405,3,1
0.7,0.00472163212252781,57,0.999964969111606,0.5,0,0
0.61,0.65,86,0.994540540885646,0.96,1,0
0.81,0.08,64,0.42,0.96,0,1
0.63,0.68,40,0.83,0.992061100671999,0,0
0.74,0.07,89,0.5,0.82,6,0
0.73,0.00213965852977708,68,0.83,0.89,8,1
0.86,0.2,116,0.71,0.993832623546477,0,1
0.86,0.02,81,0.83,0.995876135907602,0,1
0.59,0.15,55,0.6,0.98,0,0
0.56,0.58,30,0.78,0.95,1,0
0.7,0.28,11,0.43,0.990879406975582,1,0
0.58,0.6,59,0.63,0.67,1,0
0.65,0.41,19,0.36,0.99338321830146,1,0
0.55,0.7,14,0.75,0.9,0,0
0.62,0.03,127,0.5,0.95,0,0
0.57,0.0056388588109985,68,0.67,0.73,9,0
0.73,0.02,28,0.996227503686678,0.67,17,0
0.57,0.62,71,0.67,0.86,4,1
0.56,0.00646750493440777,55,0.78,0.82,0,0
0.77,0.49,101,0.64,0.98,21,0
0.83,0.00883064393186942,127,0.5,0.999382368586958,0,0
0.87,0.01,151,0.55,0.996562298708595,0,1
0.86,0.01,64,0.17,0.997949312436394,13,1
0.75,0.11,68,0.48,0.998309470191598,0,1
0.65,0.51,47,0.69,0.84,0,1
0.66,0.78,72,0.91,0.97,5,0
0.82,0.2,99,0.67,0.997054512011819,15,1
0.73,0.54,14,0.67,0.998161802128889,3,0
0.8,0.04,36,0.67,0.990955319595523,0,0
0.67,0.00680054078577086,125,0.991800919710659,0.83,21,0
0.6,0.5,40,0.54,0.83,0,1
0.87,0.12,95,0.6,0.995747917005792,4,1
0.54,0.68,57,0.9,0.88,9,0
0.48,0.74,101,0.89,0.83,1,0
0.65,0.38,37,0.73,0.993979145435151,1,1
0.61,0.65,25,0.9,0.990911366159562,0,0
0.74,0.48,108,0.75,0.94,0,1
0.68,0.38,66,0.75,0.96,5,1
0.61,0.58,102,0.81,0.87,3,0
0.8,0.17,128,0.69,0.999987447487656,2,1
0.58,0.47,150,0.82,0.71,12,0
0.61,0.26,92,0.33,0.95,1,0
0.88,0.05,89,0.43,0.996370399785228,20,1
0.89,0.04,69,0.992682908365969,0.995132422414608,0,1
0.82,0.08,92,0.62,0.993713241664227,0,1
0.74,0.14,47,0.39,0.97,4,1
0.77,0.00624076544772834,70,0.75,0.92,9,1
0.68,0.88,98,0.88,0.998608493541833,2,0
0.7,0.58,94,0.82,0.89,3,0
0.78,0.5,96,0.71,0.991821980476379,4,0
0.83,0.00256388565292582,106,0.44,0.92,2,1
0.6,0.35,57,0.47,0.96,0,0
0.68,0.2,109,0.78,0.78,13,0
0.7,0.00601481736404821,82,0.997931148917414,0.999141663222108,0,0
0.74,0.37,88,0.78,0.97,0,0
0.66,0.54,91,0.63,0.93,9,1
0.78,0.00537638686364517,57,0.2,0.99937682259595,0,1
0.6,0.63,35,0.45,0.88,0,0
0.62,0.4,69,0.992896962130908,0.69,0,0
0.77,0.2,103,0.56,0.99632158867782,2,1
0.64,0.41,64,0.67,0.85,0,0
0.63,0.06,50,0.99676343547646,0.67,8,0
0.7,0.45,113,0.6,0.93,2,1
0.55,0.21,81,0.42,0.84,6,0
0.69,0.72,53,0.87,0.999385449455585,4,1
0.79,0.43,100,0.8,0.995392809249461,0,1
0.91,0.02,113,0.44,0.992480463336687,4,1
0.67,0.66,82,0.5,0.997679951067548,0,0
0.82,0.28,73,0.63,0.993601369764656,5,1
0.72,0.43,121,0.83,0.82,12,0
0.59,0.85,61,0.82,0.84,15,0
0.66,0.9,91,0.86,0.997960679738317,0,0
0.62,0.43,45,0.5,0.87,10,0
0.68,0.02,48,0.78,0.8,6,0
0.69,0.71,52,0.91,0.996923262055498,9,0
0.86,0.00973043452948332,65,0.25,0.995338269586209,20,1
0.85,0.09,66,0.5,0.992339211041108,0,1
0.73,0.01,114,0.33,0.93,0,1
0.75,0.73,119,0.7,0.99581691610394,0,1
0.66,0.16,86,0.67,0.89,3,1
0.76,0.23,151,0.75,0.96,4,1
0.57,0.97,19,0.996640550245065,0.995389730010647,6,0
0.79,0.28,99,0.58,0.998976319322828,2,1
0.59,0.51,44,0.78,0.95,1,0
0.86,0.11,145,0.67,0.994946302499156,7,1
0.65,0.46,89,0.75,0.93,6,0
0.66,0.72,112,0.73,0.84,5,0
0.64,0.36,59,0.94,0.94,1,0
0.8,0.18,93,0.46,0.97,8,1
0.67,0.41,18,0.75,0.994777799628209,10,0
0.62,0.53,92,0.87,0.85,9,0
0.65,0.58,82,0.57,0.996701377942227,0,0
0.73,0.31,63,0.46,0.93,0,0
0.74,0.69,104,0.88,0.997567663434893,14,0
0.86,0.03,77,0.33,0.96,2,1
0.7,0.78,131,0.84,0.97,0,0
0.74,0.61,79,0.82,0.99471900501987,12,0
0.77,0.36,80,0.91,0.996023429094348,0,0
0.91,0.02,170,0.75,0.990006751979236,0,1
0.86,0.08,70,0.5,0.99211457222933,19,1
0.85,0.29,118,0.5,0.995405607777648,2,0
0.75,0.26,91,0.67,0.93,0,1
0.72,0.45,106,0.6,0.92,0,1
0.82,0.02,79,0.5,0.995530007390771,2,1
0.64,0.59,102,0.62,0.98,1,1
0.64,0.00571238456293941,88,0.83,0.57,14,0
0.6,0.95,88,0.67,0.89,5,0
0.57,0.12,119,0.38,0.91,0,0
0.56,0.00662436118349433,63,0.995436750869267,0.33,4,0
0.88,0.06,57,0.45,0.993044761135243,0,1
0.72,0.2,46,0.56,0.95,11,0
0.73,0.07,93,0.56,0.97,3,1
0.61,0.76,48,0.88,0.68,3,0
0.82,0.19,57,0.59,0.996884683561511,9,0
0.75,0.01,86,0.19,0.99820192129584,14,1
0.79,0.04,83,0.83,0.95,17,1
0.62,0.3,81,0.5,0.74,0,0
0.69,0.77,115,0.99038800962735,0.9,5,0
0.85,0.18,103,0.7,0.996833940558135,0,1
0.65,0.52,49,0.83,0.91,9,0
0.85,0.32,158,0.33,0.99641826367937,21,0
0.9,0.02,85,0.67,0.997571737973485,12,1
0.72,0.25,95,0.89,0.88,0,1
0.89,0.04,74,0.6,0.995435467595234,2,1
0.69,0.24,98,0.64,0.91,17,1
0.57,0.55,63,0.56,0.67,1,0
0.7,0.63,46,0.997020154115744,0.96,0,0
0.71,0.22,102,0.45,0.99825279507786,1,1
0.66,0.14,103,0.61,0.94,0,1
0.68,0.19,77,0.73,0.98,4,1
0.63,0.67,57,0.82,0.82,0,0
0.57,0.22,18,0.67,0.67,7,0
0.62,0.54,42,0.997336373955477,0.92,2,0
0.81,0.2,96,0.55,0.992700634466019,1,1
0.72,0.41,90,0.79,0.998441772037186,0,1
0.66,0.55,62,0.93,0.990399810054805,7,0
0.55,0.86,80,0.996401712982915,0.69,2,0
0.87,0.16,89,0.5,0.998745664409362,0,1
0.72,0.04,12,0.75,0.994403211518657,0,0
0.73,0.04,83,0.71,0.999291254838463,1,0
0.43,0.995907388972119,76,0.89,0.75,1,1
0.75,0.04,93,0.56,0.84,2,1
0.83,0.03,80,0.35,0.990311154818628,11,1
0.74,0.02,10,0.75,0.99506131925853,0,1
0.76,0.61,89,0.58,0.990476543544792,1,0
0.65,0.26,48,0.63,0.91,0,0
0.78,0.24,84,0.71,0.994444237111602,0,1
0.72,0.19,86,0.5,0.997674590959214,8,1
0.56,0.27,8,0.64,0.993213366086129,0,0
0.69,0.18,121,0.55,0.9,0,0
0.56,0.81,118,0.75,0.71,0,0
0.6,0.6,24,0.63,0.992934990427457,1,0
0.81,0.12,78,0.62,0.99634135246044,5,1
0.88,0.05,133,0.8,0.999302120802458,4,1
0.85,0.01,104,0.42,0.96,13,1
0.6,0.41,87,0.54,0.79,1,1
0.84,0.23,110,0.86,0.996256159699988,9,1
0.72,0.24,104,0.55,0.96,5,1
0.77,0.08,131,0.9,0.97,10,1
0.8,0.02,92,0.57,0.997093370221555,0,0
0.63,0.72,28,0.994344775665086,0.5,6,0
0.75,0.4,67,0.58,0.998039499702863,0,1
0.7,0.61,78,0.75,0.96,3,1
0.75,0.34,52,0.75,0.993908546641469,22,1
0.69,0.27,55,0.67,0.73,0,0
0.73,0.34,28,0.6,0.996912360582501,0,0
0.8,0.23,98,0.8,0.990394644003827,5,1
0.65,0.28,71,0.76,0.74,12,0
0.75,0.19,75,0.64,0.994208580411505,0,0
0.55,0.45,28,0.56,0.73,3,0
0.86,0.01,68,0.4,0.996115114626009,3,1
0.84,0.00561964829219505,56,0.5,0.993617362694349,2,0
0.75,0.17,53,0.5,0.994949507231358,4,1
0.81,0.31,58,0.5,0.992091361468192,1,0
0.73,0.63,59,0.77,0.99525680892868,1,0
0.63,0.52,70,0.7,0.88,0,0
0.8,0.02,81,0.43,0.94,9,1
0.68,0.05,75,0.61,0.95,8,0
0.81,0.01,175,0.53,0.89,0,0
0.78,8.15883069299161e-05,17,0.5,0.990115876952186,15,0
0.64,0.15,18,0.75,0.88,0,0
0.63,0.52,116,0.72,0.87,0,0
0.73,0.11,15,0.8,0.992946860247757,2,1
0.78,0.13,48,0.4,0.94,0,0
0.63,0.87,126,0.86,0.95,3,0
0.72,0.77,67,0.44,0.95,14,1
0.61,0.74,87,0.74,0.98,0,0
0.77,0.6,94,0.5,0.93,14,0
0.68,0.14,95,0.57,0.94,7,0
0.63,0.56,70,0.73,0.93,0,1
0.56,0.75,41,0.9,0.993824232853949,4,0
0.57,0.6,84,0.75,0.94,1,0
0.73,0.08,83,0.67,0.91,4,0
0.83,0.14,76,0.5,0.991393885426223,2,1
0.86,0.01,140,0.38,0.991323329370934,3,1
0.83,0.05,72,0.4,0.995808469685726,0,1
0.79,0.17,91,0.3,0.9921112084575,18,0
0.83,0.37,128,0.73,0.99683370496612,13,1
0.56,0.6,98,0.88,0.81,21,0
0.69,0.37,71,0.67,0.96,2,0
0.57,0.99320012442302,15,0.8,0.8,1,1
0.84,0.08,72,0.6,0.99923174099531,4,1
0.82,0.28,79,0.39,0.993414449768607,22,0
0.57,0.65,102,0.58,0.8,9,0
0.69,0.54,59,0.78,0.95,0,0
0.62,0.61,14,0.997161491743755,0.993276850963011,0,0
0.64,0.53,49,0.75,0.92,0,0
0.75,0.03,24,0.4,0.990355849314947,6,0
0.69,0.21,10,0.77,0.995179700455628,16,0
0.85,0.00618523637764156,90,0.67,0.990070812911726,0,0
0.59,0.18,43,0.83,0.82,0,0
0.76,0.2,114,0.5,0.995375690970104,10,1
0.73,0.02,54,0.63,0.991624184290413,5,1
0.67,0.57,90,0.57,0.999423096831888,5,0
0.91,0.03,127,0.29,0.992488839935977,0,1
0.67,0.23,80,0.999403988574632,0.6,4,0
0.8,0.31,74,0.56,0.990856108821463,0,1
0.85,0.03,100,0.5,0.994105246220715,0,1
0.52,0.88,66,0.9,0.75,8,0
0.71,0.4,15,0.33,0.995586922683287,1,0
0.65,0.37,83,0.75,0.994955656451639,0,1
0.84,0.21,95,0.36,0.990985280431341,3,1
0.79,0.08,66,0.86,0.998506283767056,0,0
0.74,0.18,69,0.8,0.86,0,1
0.67,0.74,58,0.78,0.95,12,0
0.86,0.02,99,0.8,0.999773381173145,8,1
0.75,0.2,15,0.55,0.99982467969181,0,0
0.69,0.00555930394213647,107,0.5,0.79,16,1
0.64,0.65,49,0.86,0.994364507799037,0,1
0.77,0.02,100,0.6,0.995146610548254,1,1
0.79,0.02,52,0.57,0.92,8,1
0.61,0.31,95,0.56,0.992592314416543,1,1
0.79,0.26,62,0.71,0.998377330633812,1,1
0.68,0.87,131,0.75,0.89,12,1
0.66,0.45,36,0.74,0.995351981301792,0,0
0.61,0.86,109,0.998225852986798,0.97,8,0
0.7,0.26,75,0.33,0.87,1,0
0.63,0.56,75,0.7,0.87,0,0
0.59,0.55,82,0.65,0.93,3,0
0.85,0.12,189,0.24,0.991804815693758,7,1
0.64,0.18,80,0.5,0.94,12,0
0.5,0.58,76,0.8,0.72,0,0
0.6,0.22,73,0.33,0.84,8,0
0.85,0.06,98,0.5,0.96,2,1
0.73,0.16,122,0.4,0.96,4,0
0.72,0.1,88,0.67,0.98,6,1
0.67,0.22,56,0.52,0.98,2,0
0.74,0.00722419283119962,48,0.999529528059065,0.5,3,0
0.79,0.07,64,0.4,0.92,1,0
0.69,0.64,19,0.75,0.997023165985011,22,0
0.63,0.07,56,0.29,0.92,5,0
0.73,0.21,50,0.47,0.999956667532679,0,1
0.8,0.42,53,0.83,0.997324966520537,0,1
0.61,0.29,122,0.75,0.82,3,1
0.66,0.01,115,0.38,0.97,0,1
0.6,0.97,76,0.991597243438009,0.78,0,0
0.57,0.61,121,0.86,0.91,0,0
0.75,0.00830489504383877,73,0.5,0.75,22,0
0.71,0.74,63,0.67,0.94,0,0
0.77,0.04,77,0.46,0.97,0,0
0.88,0.14,57,0.33,0.995421471951995,3,1
0.65,0.57,102,0.89,0.7,0,0
0.68,0.36,95,0.63,0.94,1,0
0.63,0.04,68,0.67,0.92,4,0
0.69,0.4,53,0.63,0.92,0,0
0.4,0.72,100,0.87,0.48,3,0
0.63,0.66,41,0.84,0.97,2,0
0.6,0.62,69,0.88,0.73,13,0
0.8,0.2,79,0.47,0.996094768927433,7,1
0.74,0.19,65,0.7,0.995635459586047,0,1
0.57,0.92,56,0.67,0.67,1,0
0.78,0.3,69,0.997118259200361,0.996086022541858,0,0
0.73,0.26,82,0.45,0.991209987220354,3,1
0.79,0.33,83,0.63,0.998118546952028,0,0
0.67,0.26,73,0.65,0.92,9,1
0.83,0.002532627528999,109,0.44,0.96,12,1
0.56,0.46,80,0.73,0.71,15,1
0.63,0.82,28,0.996919285717886,0.995828802336473,1,0
0.9,0.07,119,0.56,0.95,0,1
0.77,0.38,90,0.67,0.998663517637178,10,1
0.73,0.47,102,0.59,0.990100695658475,0,1
0.69,0.97,77,0.996396574995015,0.998892567611765,1,0
0.84,0.23,144,0.56,0.994473994362634,0,1
0.75,0.17,58,0.7,0.97,7,1
0.62,0.37,32,0.996681367903948,0.83,1,0
0.82,0.14,84,0.8,0.96,0,1
0.83,0.34,82,0.42,0.993493273775093,13,1
0.77,0.00815448092995211,115,0.4,0.990100840085652,6,0
0.82,0.42,95,0.67,0.999513324021827,0,1
0.75,0.31,102,0.57,0.97,0,1
0.9,0.14,121,0.6,0.997528169194702,23,1
0.79,0.68,64,0.86,0.991054232141469,11,1
0.61,0.6,54,0.67,0.95,4,0
0.77,0.03,17,0.86,0.992602832177654,0,1
0.63,0.7,84,0.7,0.97,0,0
0.61,0.86,109,0.93,0.97,0,0
0.77,0.41,83,0.56,0.998796939433087,1,0
0.86,0.09,141,0.18,0.99194019299699,1,0
0.86,0.01,51,0.24,0.995181159754284,13,1
0.82,0.05,93,0.32,0.99342118624365,2,1
0.87,0.05,141,0.31,0.990646134144627,6,1
0.65,0.49,92,0.77,0.94,0,1
0.56,0.29,27,0.5,0.97,4,0
0.84,0.01,145,0.57,0.93,0,1
0.67,0.42,67,0.990169450291432,0.997800596219022,0,1
0.68,0.26,44,0.8,0.86,1,1
0.86,0.04,106,0.25,0.995153483387548,0,1
0.72,0.13,71,0.85,0.96,5,1
0.83,0.06,62,0.33,0.994663875366095,18,1
0.6,0.04,32,0.67,0.71,3,0
0.76,0.37,89,0.6,0.999357589399442,20,1
0.87,0.00246274368604645,77,0.5,0.992937936487142,0,1
0.87,0.09,97,0.83,0.996004080653656,0,1
0.64,0.28,65,0.65,0.88,6,0
0.66,0.33,78,0.65,0.86,0,0
0.79,0.02,99,0.56,0.89,10,1
0.69,0.2,108,0.89,0.81,6,0
0.59,0.63,46,0.94,0.995837619288359,1,0
0.67,0.61,17,0.75,0.99303384777857,3,0
0.84,0.00321240146877244,100,0.33,0.990020649305079,5,0
0.8,0.00303660544799641,48,0.17,0.86,4,0
0.68,0.49,67,0.75,0.93,0,1
0.75,0.28,81,0.64,0.990706775353756,4,1
0.92,0.00340684558497742,152,0.38,0.991207801979035,0,1
0.89,0.13,136,0.67,0.992050956618041,11,1
0.77,0.48,121,0.67,0.996673783464357,1,1
0.73,0.28,32,0.25,0.999227057634853,0,0
0.8,0.42,118,0.33,0.99812954640016,10,0
0.88,0.17,162,0.45,0.992774564190768,0,1
0.84,0.06,33,0.38,0.991976964473724,16,1
0.66,0.42,67,0.73,0.996992460400797,1,0
0.74,0.03,102,0.27,0.96,0,1
0.89,0.01,90,0.33,0.997717184470966,0,1
0.62,0.58,38,0.89,0.92,5,0
0.71,0.01,25,0.33,0.999818556879181,2,0
0.68,0.7,33,0.99539363887161,0.996523317338433,1,1
0.79,0.06,58,0.27,0.992242611770052,0,0
0.78,0.00576902525499463,80,0.36,0.97,0,0
0.79,0.03,106,0.46,0.96,11,1
0.6,0.49,108,0.71,0.83,0,0
0.84,0.11,57,0.83,0.991007997156121,10,0
0.77,0.3,102,0.87,0.991968664363958,1,0
0.59,0.53,78,0.7,0.76,0,0
0.66,0.22,60,0.56,0.86,8,1
0.72,0.00738164005801082,48,0.997240797367413,0.00408056533895433,0,1
0.67,0.02,76,0.36,0.97,4,1
0.86,0.03,101,0.38,0.97,18,1
0.77,0.15,54,0.64,0.994624572501052,3,0
0.63,0.95,61,0.92,0.993823731420562,4,0
0.79,0.14,87,0.64,0.9,7,0
0.89,0.02,149,0.57,0.99735973963514,0,0
0.93,0.00338098542299122,159,0.4,0.996897719500121,0,0
0.67,0.68,43,0.82,0.999900702387094,0,0
0.79,0.09,105,0.42,0.990976017236244,1,1
0.81,0.11,71,0.67,0.96,3,0
0.61,0.38,60,0.56,0.91,7,1
0.78,0.21,73,0.83,0.99452105273027,14,1
0.82,0.05,217,0.33,0.95,23,1
0.74,0.57,75,0.44,0.87,11,1
0.75,0.42,60,0.67,0.996424674761947,9,1
0.76,0.02,97,0.58,0.95,5,1
0.65,0.00515090610831976,12,0.995868199586403,0.992309830894228,1,1
0.78,0.1,38,0.68,0.996180569536518,0,1
0.85,0.16,89,0.71,0.99931631358806,23,1
0.82,0.37,77,0.8,0.997106035647448,1,0
0.88,0.00431649261154234,90,0.33,0.991778827419039,0,1
0.82,0.02,52,0.43,0.995211446697358,0,0
0.72,0.02,100,0.6,0.82,17,0
0.55,0.83,65,0.9,0.98,1,0
0.84,0.1,107,0.32,0.999576630282681,10,1
0.6,0.65,123,0.992914654377382,0.6,0,0
0.83,0.05,145,0.38,0.96,23,1
0.7,0.38,81,0.81,0.91,0,0
0.6,0.6,80,0.84,0.95,3,1
0.66,0.23,128,0.993732016868889,0.93,2,0
0.66,0.98,56,0.998867954369634,0.91,7,0
0.73,0.26,123,0.55,0.94,7,1
0.79,0.03,56,0.47,0.996255507608876,0,1
0.73,0.36,101,0.6,0.96,0,1
0.77,0.1,127,0.33,0.96,6,1
0.68,0.04,24,0.57,0.999115860138554,2,0
0.81,0.2,102,0.6,0.994867993139196,11,1
0.82,0.000246665058657527,69,0.14,0.997501725200564,4,1
0.82,0.17,64,0.3,0.991326437089592,11,1
0.75,0.13,59,0.5,0.96,1,0
0.72,0.08,115,0.71,0.84,0,1
0.83,0.06,88,0.63,0.94,1,0
0.69,0.00854712394764647,77,0.995413203975186,0.71,0,1
0.88,0.01,75,0.33,0.993782741765026,0,0
0.87,0.04,96,0.38,0.998799984827638,15,1
0.71,0.64,87,0.6,0.996842271240894,1,1
0.86,0.00622820566641167,93,0.4,0.99317290795967,0,1
0.78,0.06,58,0.32,0.998179212165996,2,1
0.87,0.00552209444111213,98,0.00370767126558349,0.996729054332245,5,1
0.74,0.04,105,0.6,0.71,0,0
0.73,0.1,50,0.38,0.89,1,1
0.71,0.6,91,0.8,0.94,9,1
0.86,0.1,103,0.5,0.998606301257387,0,1
0.73,0.2,75,0.69,0.98,4,1
0.69,0.5,94,0.46,0.990966577967629,0,0
0.79,0.08,81,0.41,0.997099596413318,0,0
0.81,0.12,110,0.62,0.96,0,1
0.63,0.3,58,0.78,0.76,4,0
0.82,0.00698422397719696,96,0.43,0.94,8,0
0.74,0.01,100,0.38,0.990972498781048,4,0
0.81,0.12,78,0.44,0.99459065213101,0,0
0.7,0.32,68,0.41,0.98,1,1
0.84,0.01,78,0.6,0.993806927925907,12,0
0.81,0.22,76,0.42,0.999547875879798,13,1
0.77,0.36,120,0.53,0.994761317169759,5,1
0.72,0.3,57,0.56,0.99774103560485,1,1
0.8,0.19,79,0.5,0.992215405623428,9,0
0.8,0.28,85,0.63,0.991221813901793,2,1
0.72,0.35,146,0.47,0.97,2,1
0.74,0.25,184,0.56,0.993822208279744,1,1
0.72,0.61,79,0.91,0.993789690926205,4,1
0.92,0.03,176,0.67,0.992866716762073,0,1
0.86,0.11,81,0.63,0.994634757849853,0,1
0.74,0.32,66,0.75,0.93,9,1
0.72,0.54,107,0.75,0.95,3,0
0.59,0.43,137,0.95,0.6,0,1
0.8,0.18,116,0.47,0.97,0,1
0.91,0.01,104,0.33,0.9999823408667,4,0
0.84,0.04,66,0.67,0.992161270698998,10,1
0.84,0.03,66,0.86,0.99211037148023,0,1
0.76,0.01,35,0.4,0.994209102333989,7,1
0.66,0.44,149,0.7,0.83,1,1
0.73,0.18,79,0.45,0.96,0,1
0.71,0.58,90,0.7,0.990354640537407,1,1
0.82,0.03,84,0.54,0.96,4,1
0.63,0.62,94,0.86,0.81,1,0
0.7,0.06,104,0.41,0.97,0,0
0.56,0.42,77,0.38,0.97,1,0
0.86,0.04,153,0.33,0.96,0,1
0.74,0.77,84,0.83,0.993340203762054,4,0
0.77,0.05,44,0.71,0.93,1,0
0.73,0.28,88,0.61,0.95,6,1
0.84,0.00774072634754702,62,0.29,0.994338962726761,0,1
0.84,0.21,102,0.99530683648074,0.96,1,1
0.79,0.21,62,0.25,0.997703021897469,1,1
0.67,0.03,64,0.75,0.4,0,0
0.76,0.52,67,0.994749926675577,0.990596571557689,0,1
0.89,0.05,99,0.58,0.997933867431711,0,1
0.79,0.21,121,0.75,0.999832628036384,0,1
0.8,0.03,84,0.53,0.995714204893447,0,1
0.68,0.14,67,0.64,0.96,0,1
0.79,0.18,92,0.56,0.997370573496446,1,1
0.79,0.33,97,0.56,0.95,13,1
0.86,0.04,109,0.29,0.998253934865352,0,1
0.74,0.28,42,0.78,0.93,2,0
0.65,0.76,55,0.7,0.993898368151859,1,0
0.85,0.08,123,0.67,0.991784658327233,7,1
0.65,0.84,82,0.89,0.85,3,1
0.71,0.61,92,0.5,0.79,7,1
0.81,0.0049827383691445,60,0.25,0.999868842307478,5,0
0.65,0.02,98,0.46,0.7,7,1
0.81,0.00224099186016247,106,0.36,0.95,1,1
0.8,0.00111613049870357,103,0.14,0.97,0,1
0.87,0.00226812508190051,96,0.5,0.993820937620476,0,0
0.78,0.19,124,0.63,0.96,0,1
0.87,0.04,108,0.43,0.996927451053634,0,1
0.75,0.00891315182670951,41,0.999375536160078,0.992854681645986,5,0
0.8,0.16,38,0.27,0.995081107530277,3,0
0.86,0.14,71,0.75,0.997875012666918,4,1
0.81,0.11,93,0.36,0.991077514379285,3,1
0.7,0.23,95,0.37,0.99,2,1
0.64,0.9,32,0.997680579144508,0.991000829655677,1,0
0.91,0.05,131,0.33,0.991249831011519,0,1
0.67,0.13,46,0.5,0.67,0,0
0.71,0.15,79,0.4,0.97,0,1
0.69,0.6,162,0.69,0.94,5,0
0.89,0.02,97,0.999536929836031,0.99423359911656,0,0
0.7,0.78,103,0.83,0.996258984098677,0,1
0.59,0.88,85,0.999287491647992,0.78,0,0
0.81,0.09,46,0.43,0.998935030933935,19,1
0.67,0.01,82,0.4,0.92,10,0
0.87,0.06,101,0.27,0.99122476977529,0,1
0.7,0.89,55,0.999934753128327,0.991049516748171,6,1
0.82,0.06,63,0.25,0.991234701124486,6,1
0.6,0.21,171,0.65,0.77,1,1
0.68,0.52,60,0.79,0.97,0,1
0.83,0.00381239852402359,86,0.8,0.8,1,0
0.84,0.0060309016238898,66,0.3,0.994487786930986,0,1
0.7,0.82,109,0.71,0.98,1,0
0.91,0.1,121,0.67,0.998772493395954,0,1
0.58,0.46,54,0.8,0.8,0,0
0.89,0.02,93,0.27,0.993949099753518,0,1
0.75,0.3,124,0.4,0.92,0,1
0.73,0.15,9,0.67,0.994603929338045,0,0
0.72,0.15,13,0.83,0.990340828313492,0,1
0.64,0.59,47,0.91,0.990872016125359,0,1
0.86,0.01,68,0.38,0.92,0,1
0.82,0.12,81,0.46,0.996340240556747,0,0
0.63,0.86,52,0.992226214862894,0.92,0,0
0.72,0.06,57,0.47,0.96,0,1
0.71,0.34,31,0.75,0.996874319533817,0,1
0.78,0.35,66,0.55,0.993461962637957,0,0
0.71,0.99,50,0.990087350956164,0.99042050762102,0,0
0.74,0.06,118,0.5,0.93,0,0
0.68,0.49,63,0.88,0.89,0,1
0.68,0.32,63,0.83,0.86,0,0
0.85,0.02,91,0.38,0.994882443305105,0,1
0.74,0.3,69,0.57,0.993736974555068,0,1
0.65,0.28,84,0.38,0.87,0,1
0.79,0.18,96,0.58,0.92,0,0
0.82,0.05,82,0.73,0.97,0,1
0.78,0.12,82,0.58,0.98,0,1
0.77,0.03,154,0.67,0.998677945663221,0,1
0.59,0.11,94,0.43,0.67,0,0
0.8,0.4,164,0.58,0.990429987923708,0,1
0.76,0.09,12,0.5,0.991315786624327,0,1
0.83,0.37,66,0.45,0.9966338767251,0,0
0.68,0.14,64,0.44,0.82,0,1
0.83,0.06,57,0.56,0.997606784454547,0,1
0.89,0.05,123,0.46,0.993006952435244,0,1
0.62,0.81,47,0.88,0.998747000752483,0,0
0.7,0.9,68,0.8,0.992007899575401,0,1
0.68,0.79,42,0.990144857575651,0.9,0,0
0.82,0.08,73,0.38,0.99210726931924,0,1
0.66,0.32,94,0.55,0.95,0,1
